Temps(s), NeutInside(AD), NeutTherm(AD), NeutFast(AD), IntFission(AD), IntXenon(AD), IntTot(AD), TotNonInt(AD), EFiss(MeV), Ccomb(%)
1.140000000000000036e+01,7.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01,1.582347000000000435e+03,1.111111111111111049e-01
1.150000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01,1.582347000000000435e+03,1.111111111111111049e-01
1.160000000000000142e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,1.704066000000000258e+03,1.111111111111111049e-01
1.170000000000000107e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,1.704066000000000258e+03,1.111111111111111049e-01
1.180000000000000071e+01,1.100000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,1.900000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.190000000000000036e+01,1.100000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.200000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.210000000000000142e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.220000000000000107e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.230000000000000071e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.240000000000000036e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.250000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.825785000000000082e+03,1.111111111111111049e-01
1.260000000000000142e+01,1.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.270000000000000107e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.280000000000000071e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.290000000000000036e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.300000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.310000000000000142e+01,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.400000000000000000e+01,1.947504000000000133e+03,1.111111111111111049e-01
1.320000000000000107e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,2.069222999999999956e+03,1.111111111111111049e-01
1.330000000000000071e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,2.069222999999999956e+03,1.111111111111111049e-01
1.340000000000000036e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,2.069222999999999956e+03,1.111111111111111049e-01
1.350000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.500000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.360000000000000142e+01,1.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.600000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.370000000000000107e+01,1.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.600000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.380000000000000071e+01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.600000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.390000000000000036e+01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.600000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.400000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.600000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.410000000000000142e+01,9.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.700000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.420000000000000107e+01,9.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.800000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.430000000000000071e+01,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.800000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.440000000000000036e+01,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,2.800000000000000000e+01,2.190942000000000007e+03,1.111111111111111049e-01
1.450000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01,2.800000000000000000e+01,2.312660999999999603e+03,1.111111111111111049e-01
1.460000000000000142e+01,1.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.470000000000000107e+01,1.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.480000000000000071e+01,1.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.490000000000000036e+01,1.100000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.500000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.900000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.510000000000000142e+01,1.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.900000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.520000000000000107e+01,1.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.900000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.530000000000000071e+01,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.540000000000000036e+01,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.100000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.550000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.100000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.560000000000000142e+01,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.100000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.570000000000000107e+01,7.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.200000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.580000000000000071e+01,6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.300000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.590000000000000036e+01,6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.400000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.600000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.500000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.610000000000000142e+01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.500000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.619999999999999929e+01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.500000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.630000000000000071e+01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.500000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.640000000000000213e+01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.500000000000000000e+01,2.434379999999999654e+03,1.111111111111111049e-01
1.650000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,2.300000000000000000e+01,3.500000000000000000e+01,2.556098999999999705e+03,1.111111111111111049e-01
1.660000000000000142e+01,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,2.300000000000000000e+01,3.500000000000000000e+01,2.556098999999999705e+03,1.111111111111111049e-01
1.669999999999999929e+01,8.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.500000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.680000000000000071e+01,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.600000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.690000000000000213e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.700000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.710000000000000142e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.719999999999999929e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.730000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.740000000000000213e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.750000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.760000000000000142e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.769999999999999929e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.780000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.700000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
1.790000000000000213e+01,5.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,3.800000000000000000e+01,2.677817999999999302e+03,1.111111111111111049e-01
